# mu_0 sigma_0 logL logPrior
-1.896112500994887595e-01 1.003223065297553118e+00 -1.346305967244634303e+02 -3.474835151237351649e+00
1.015123797603257466e-02 1.050552741610078611e+00 -1.346293330655887530e+02 -3.520933715120854846e+00
-2.072340904276273044e-01 8.782482044798627374e-01 -1.346152336520345898e+02 -3.341791236613392169e+00
1.377702884455684063e-01 9.471645305093492340e-01 -1.346133946616625110e+02 -3.417334806652466028e+00
-2.159634415465352952e-01 8.968273035083978995e-01 -1.346093299005815425e+02 -3.362725306675617087e+00
1.197783481681583273e-01 8.714207640518566444e-01 -1.346092552566477423e+02 -3.333986931680164467e+00
-2.145585900712686511e-01 9.657059147454222225e-01 -1.346087689517797514e+02 -3.436721341680068154e+00
5.464639652305403050e-02 8.193480720263884853e-01 -1.346071923528392063e+02 -3.272370979835873772e+00
1.118763391836799515e-01 9.964191972381083451e-01 -1.346070943883083828e+02 -3.468030039699252498e+00
-1.906367341738787746e-02 1.053649910577033388e+00 -1.346046703821690755e+02 -3.523877510672476454e+00
-1.711470183318586913e-01 8.396311559682179126e-01 -1.346036742398467254e+02 -3.296824685265836496e+00
1.120434931148241164e-01 9.955325260130147846e-01 -1.345974131913477265e+02 -3.467139785911165895e+00
-8.589166730311556530e-02 1.050239078881131993e+00 -1.345916410347299177e+02 -3.520635101304656622e+00
1.379546999663162632e-01 9.384681955952918209e-01 -1.345912217320178570e+02 -3.408110956800729952e+00
-3.159553470192383307e-02 1.053633579614030591e+00 -1.345861829052082328e+02 -3.523862011131878802e+00
-2.189148683485911961e-01 9.481861644608804429e-01 -1.345861218827690777e+02 -3.418412848888328082e+00
-1.940569287599652193e-01 8.620485043235753819e-01 -1.345842838999091668e+02 -3.323173528496496942e+00
-1.101248176527084566e-01 1.044394502166158478e+00 -1.345836411182299912e+02 -3.515054562602613508e+00
5.485470102251249064e-02 1.034640513953524632e+00 -1.345833064193797952e+02 -3.505671305752064981e+00
-7.479218184857724938e-02 8.018365286525468427e-01 -1.345826385254592310e+02 -3.250766747379110200e+00
1.318932452374894371e-01 9.610016253084262550e-01 -1.345750564303316423e+02 -3.431838090135700625e+00
5.896988338774530880e-02 1.032176803413447530e+00 -1.345706186765802386e+02 -3.503287242403744450e+00
8.346331430089815040e-02 1.018448579877194726e+00 -1.345698415801319641e+02 -3.489897738161946705e+00
4.876664447228148958e-02 8.179569912214679217e-01 -1.345687129944274147e+02 -3.270671747150576181e+00
-2.184357365614684465e-01 9.454868284409069235e-01 -1.345660692204724000e+02 -3.415561947113459063e+00
1.147015535104745770e-01 9.900081711190159561e-01 -1.345658391193526313e+02 -3.461575186649110680e+00
1.345805841102337697e-01 9.083673492013240036e-01 -1.345630708845797585e+02 -3.375510856289023920e+00
-1.460263835292089363e-01 8.252822536140600462e-01 -1.345587643493655605e+02 -3.279587443314830431e+00
-1.994117580878094209e-01 8.704540443118539139e-01 -1.345586273986870367e+02 -3.332876955423989873e+00
7.014410036249482672e-02 1.025788188972332815e+00 -1.345558974683219162e+02 -3.497078550820535980e+00
1.017770768079611921e-01 8.533770420967298209e-01 -1.345544378713648825e+02 -3.313063458599807110e+00
-2.072767279595967294e-01 9.742704420943586463e-01 -1.345528815885499796e+02 -3.445550916288580900e+00
1.334250848068307682e-01 9.057578156042757067e-01 -1.345523561713181095e+02 -3.372633948512744784e+00
-1.946148203220478962e-02 1.051458602254728092e+00 -1.345520898068247106e+02 -3.521795614085740489e+00
1.180968981748687502e-02 8.065283256055056915e-01 -1.345460712353830388e+02 -3.256601008491005977e+00
-8.995007344170892483e-02 1.047422601071352766e+00 -1.345438658413338544e+02 -3.517949749773290780e+00
-1.711832061154283657e-01 8.421756836250651190e-01 -1.345437732812790443e+02 -3.299850632762890257e+00
-2.096883140089149666e-01 8.891097544399905184e-01 -1.345435846666914586e+02 -3.354082676105219374e+00
1.350843231838348146e-01 9.423884756537261875e-01 -1.345433660023612390e+02 -3.412279574000936400e+00
-1.241954746510086222e-01 8.157952598222272256e-01 -1.345423499678382484e+02 -3.268025406300020030e+00
6.669826790290797613e-02 8.278428832577181540e-01 -1.345391591763168719e+02 -3.282685371758893744e+00
-1.278341625040921026e-01 1.036378625691401156e+00 -1.345366089473211844e+02 -3.507349814765027052e+00
5.708843937268479052e-02 8.228561566969092578e-01 -1.345365510621758176e+02 -3.276643396074252923e+00
9.998955808166254400e-02 1.003361785866051070e+00 -1.345335197937496616e+02 -3.474973416577726848e+00
1.312993339569606399e-01 9.559936461339129110e-01 -1.345314620054112993e+02 -3.426613256624841064e+00
1.114641805095889227e-01 8.654053488031011598e-01 -1.345301762072096494e+02 -3.327059998399907847e+00
-1.077730045655014846e-02 1.049513324734152597e+00 -1.345272644693120014e+02 -3.519943825347900290e+00
-2.177826312793254837e-01 9.231134602799210276e-01 -1.345263036276772084e+02 -3.391614142394134390e+00
-7.263666499118165421e-02 1.049385278865969662e+00 -1.345262198184886984e+02 -3.519821812909450731e+00
-2.115356370626422233e-01 9.618900275963943036e-01 -1.345240737414475802e+02 -3.432762117602186080e+00
-3.999918984720694792e-02 1.051163076439785016e+00 -1.345235250000677922e+02 -3.521514511859996865e+00
2.703008654995480570e-02 8.114090058660782256e-01 -1.345204531428884991e+02 -3.262634239779149681e+00
-1.458098642313629956e-01 8.265475712033975020e-01 -1.345193771396247371e+02 -3.281119462918558050e+00
1.176001072214122450e-01 8.745130400206568844e-01 -1.345191861651686906e+02 -3.337529195647999103e+00
1.278269646718675490e-01 8.943288337507637742e-01 -1.345140072114093641e+02 -3.359935520429618627e+00
1.289487213596926252e-01 9.595968927444596952e-01 -1.345105507919726335e+02 -3.430375282785543156e+00
-1.295964082568712983e-01 8.191158398885887149e-01 -1.345075977636051618e+02 -3.272087504395656765e+00
-1.927273438458527721e-01 9.911444864007176170e-01 -1.345069101711427493e+02 -3.462722312189381313e+00
-2.025317972047246118e-01 9.775521585914445089e-01 -1.345045396590915061e+02 -3.448913639507768636e+00
-1.988577285597871724e-01 9.830195380441492103e-01 -1.345038424656215739e+02 -3.454490985783652768e+00
-2.238320580982028352e-02 1.049587850349686935e+00 -1.345028880647337814e+02 -3.520014832516539904e+00
1.317514184552130985e-01 9.090642778919851841e-01 -1.344998854169345464e+02 -3.376277794328873760e+00
-2.165573214943039004e-01 9.273498539759603698e-01 -1.344975764386859396e+02 -3.396192888770464435e+00
1.228718416450690909e-01 8.853007573659097407e-01 -1.344966302225800234e+02 -3.349789416006294651e+00
-1.398752925669001224e-01 8.242744335960994206e-01 -1.344959820183345300e+02 -3.278365514840139383e+00
-1.699757154603540599e-01 1.011453001924387030e+00 -1.344944740441908095e+02 -3.483005181684718288e+00
-1.379442371739945383e-01 1.030005530730913499e+00 -1.344919682269166401e+02 -3.501181440749893348e+00
-4.349178415600446490e-02 1.049635006824640504e+00 -1.344878440395295343e+02 -3.520059760071325705e+00
-2.147707160719175279e-01 9.424161172746442494e-01 -1.344835737832301561e+02 -3.412308905021269823e+00
-1.920570458623109822e-01 9.899300636143179011e-01 -1.344807785502066793e+02 -3.461496287718459186e+00
1.051009386368166598e-01 8.609688614029684661e-01 -1.344776444626131138e+02 -3.321920328054781102e+00
8.388950557235319572e-02 1.012863160870915991e+00 -1.344768554545478878e+02 -3.484398401973670012e+00
4.106924928027499977e-03 8.068598949071768001e-01 -1.344761016460349765e+02 -3.257012030837795891e+00
-2.082871690568490752e-01 8.932694814305905950e-01 -1.344754085626462654e+02 -3.358750296170692984e+00
-1.981539670004288656e-01 8.744771592172777552e-01 -1.344748285192245021e+02 -3.337488165339882240e+00
-2.148063213419669493e-01 9.185115736943215703e-01 -1.344734530288838528e+02 -3.386616495121814285e+00
-1.754312099865528440e-01 1.005699925402179895e+00 -1.344706188144241139e+02 -3.477301011174374068e+00
-1.171458230571426062e-02 1.047153790582918020e+00 -1.344701588370137415e+02 -3.517693076881357683e+00
-2.015257929782796886e-01 9.758544384931464588e-01 -1.344700427391794051e+02 -3.447175424301279545e+00
9.771134719379073741e-02 1.001140971511868427e+00 -1.344679591915271430e+02 -3.472757589979662995e+00
1.303180199135599016e-01 9.095622462297248134e-01 -1.344677029144108076e+02 -3.376825425569900396e+00
1.322212344344241841e-01 9.304972111529932199e-01 -1.344653135508171147e+02 -3.399581068827926877e+00
1.320557367708304342e-01 9.325431988449126575e-01 -1.344634792683517901e+02 -3.401777466182974941e+00
-8.457786115128354543e-02 8.068056811731290079e-01 -1.344626248754734661e+02 -3.256944837566932538e+00
-1.347948045864979516e-01 8.230286227009423472e-01 -1.344603656083347687e+02 -3.276852968465738591e+00
-1.178798373120829024e-01 1.036247503055792940e+00 -1.344582985345323891e+02 -3.507223286749226787e+00
-9.490795038983101950e-02 8.091720371203854345e-01 -1.344578349578590064e+02 -3.259873538392294101e+00
-4.776082329490626693e-02 8.030072127133812687e-01 -1.344563277272208666e+02 -3.252225686013831663e+00
-9.656278182941380184e-02 1.042068170857260556e+00 -1.344546396591059931e+02 -3.512824633159862486e+00
1.243216936290206243e-01 8.931056418115698170e-01 -1.344509972333931387e+02 -3.358566863679556036e+00
1.302671582221308633e-01 9.138666285584798876e-01 -1.344495851396233661e+02 -3.381546630091311734e+00
5.290220811425716541e-03 8.078942457958622203e-01 -1.344486813362939870e+02 -3.258293155938000840e+00
1.255265156560342876e-01 9.588546095739516328e-01 -1.344428060512458671e+02 -3.429601447005329540e+00
-1.413138818637209582e-01 8.269282511850714057e-01 -1.344414566863156892e+02 -3.281579923220723671e+00
-2.134266340340634782e-01 9.347367866319586938e-01 -1.344393240028664422e+02 -3.404126967932243009e+00
7.928972247484358804e-02 1.013866907255198235e+00 -1.344391424508208956e+02 -3.485388910262990692e+00
-1.987624238909542762e-01 8.784480080306286132e-01 -1.344351958938908354e+02 -3.342018713111837958e+00
2.702466287821604640e-02 8.140146967984525084e-01 -1.344349740877313479e+02 -3.265840410773468871e+00
8.710068719989658148e-02 1.007886385658328887e+00 -1.344333091453457030e+02 -3.479472719537184844e+00
9.103817343313443805e-03 8.091963214363379064e-01 -1.344325663493515890e+02 -3.259903549255798616e+00
-6.845819029187737159e-02 8.052839467848595945e-01 -1.344286929789551834e+02 -3.255056934048596862e+00
1.219516791794326982e-01 9.653865975172910563e-01 -1.344278891791323076e+02 -3.436390630200412133e+00
1.018247763000856981e-01 9.941894002485789361e-01 -1.344257608832334654e+02 -3.465789721914066757e+00
-2.041314814231888763e-01 9.661334235211160859e-01 -1.344244952788869512e+02 -3.437163934160927248e+00
-8.356237414448235146e-02 8.077806405759664354e-01 -1.344222628354898745e+02 -3.258152527125804276e+00
-1.505220492150693701e-01 1.020017429025932509e+00 -1.344220329491706707e+02 -3.491436983311621667e+00
2.574080734214423405e-02 1.037486284039006001e+00 -1.344218886669106041e+02 -3.508418021713062718e+00
-1.107966653557898584e-01 8.148379426934410086e-01 -1.344194331737984669e+02 -3.266851240046941829e+00
-1.746563975890334242e-01 1.002835454816499716e+00 -1.344154154665460794e+02 -3.474448711378304022e+00
-1.160310118747515523e-01 1.034557484707994135e+00 -1.344095523838890927e+02 -3.505591053165673099e+00
-1.716383875184335217e-01 8.486413066303638564e-01 -1.344086490471871684e+02 -3.307498597690841535e+00
-1.967131118490315078e-01 8.772982574975675130e-01 -1.344081592830142995e+02 -3.340709012820874957e+00
1.286288668180857742e-01 9.383916124837929917e-01 -1.344060973867428288e+02 -3.408029349094910287e+00
2.827936769780886594e-02 8.153440140129305513e-01 -1.344055235524858176e+02 -3.267472117162732115e+00
1.289438807597419467e-01 9.219562785386674619e-01 -1.344033856397536795e+02 -3.390359792091126145e+00
-6.607135833729509133e-02 1.044652824730057938e+00 -1.344007512465035461e+02 -3.515301873960178014e+00
5.334659406605028742e-02 1.025961193076630140e+00 -1.343946911401487228e+02 -3.497247191402296007e+00
-1.133108307034508822e-01 1.034729555528698830e+00 -1.343945491018194502e+02 -3.505757362447812664e+00
-8.912131603128423118e-02 1.040935207633519433e+00 -1.343942263701595436e+02 -3.511736816071167944e+00
-2.311886655544720393e-02 1.044918031275728465e+00 -1.343940639762419380e+02 -3.515555712250784559e+00
-1.815973791873520260e-01 8.589293829446874584e-01 -1.343930706919318254e+02 -3.319548700057689317e+00
6.010031429843085138e-02 1.022604159911018940e+00 -1.343929433107932709e+02 -3.493969740511378319e+00
9.247260191409573116e-02 8.525989728719813865e-01 -1.343928097600501133e+02 -3.312151289528412423e+00
1.252284201086681648e-01 9.513908707159010048e-01 -1.343922686062791172e+02 -3.421786978219302888e+00
-1.561285505684058272e-02 1.044168998446754593e+00 -1.343921894520008209e+02 -3.514838621147911013e+00
-1.563679561347665059e-01 8.377793260877224313e-01 -1.343915358312630417e+02 -3.294616721678357951e+00
-1.418329582137644040e-01 1.022666982573799066e+00 -1.343845459925647674e+02 -3.494031172623233594e+00
-2.024800666904371382e-01 9.641915633158683052e-01 -1.343799089730439960e+02 -3.435151981900519402e+00
-2.039830023080607124e-01 9.607391719620574921e-01 -1.343797105939789844e+02 -3.431564948879217702e+00
1.210087901300892221e-01 8.937616254931960436e-01 -1.343773563268186138e+02 -3.359301091367419723e+00
2.784257108931785518e-02 1.034680200850731646e+00 -1.343754325541839876e+02 -3.505709663167547507e+00
-2.008903576473924368e-01 9.668373065996210824e-01 -1.343745309408436697e+02 -3.437892225695454052e+00
-2.098343633126900643e-01 9.186449894048176468e-01 -1.343724207314152181e+02 -3.386761736647126320e+00
1.272699207320992787e-01 9.211916064194022313e-01 -1.343710794995905644e+02 -3.389530046231472582e+00
4.548113664534537970e-02 8.231210144876223156e-01 -1.343700269510483736e+02 -3.276965220456311112e+00
2.559316073038532535e-02 1.034976179586848399e+00 -1.343673932925317445e+02 -3.505995680441653661e+00
-2.006133378184460359e-01 9.662889288802015697e-01 -1.343651262565443290e+02 -3.437324877610197671e+00
-1.777161447936985716e-01 8.564755360436382414e-01 -1.343649391339440911e+02 -3.316687744550767203e+00
-2.097792076880093115e-01 9.233352104870460320e-01 -1.343641457399769479e+02 -3.391854333428633961e+00
1.268051570930491811e-01 9.344480725802911669e-01 -1.343630136224196576e+02 -3.403818048188386847e+00
1.233267235398610023e-01 9.521801890051141415e-01 -1.343617679399675069e+02 -3.422616280945271150e+00
-1.476272403552638668e-01 8.336126157038434847e-01 -1.343570709803369141e+02 -3.289630794785280976e+00
-2.029835744620752391e-01 8.945639153536079080e-01 -1.343555605862978837e+02 -3.360198344016236849e+00
-1.745145250628218070e-01 8.538872838739454130e-01 -1.343550400241223599e+02 -3.313661188880520747e+00
8.289026817561767624e-02 1.006148665654148955e+00 -1.343525449739450153e+02 -3.477747108620678596e+00
-2.089037522287348625e-01 9.352186001826177097e-01 -1.343522697658819993e+02 -3.404642288848152454e+00
1.004948131882862083e-01 8.630824271368431333e-01 -1.343521537684200666e+02 -3.324372188746807399e+00
1.180530049969027162e-01 9.636664870103190950e-01 -1.343463732022884471e+02 -3.434607256817213905e+00
-2.072924767221123732e-01 9.106392056733599860e-01 -1.343459027574366758e+02 -3.378008766642594640e+00
-1.994521774451887275e-01 8.877973171391239093e-01 -1.343448744820783531e+02 -3.352605460373995427e+00
1.261183135149785695e-01 9.261373646522649272e-01 -1.343440659924256977e+02 -3.394884555500653711e+00
-2.461292981694626625e-02 8.067308879820698220e-01 -1.343433093555858022e+02 -3.256852130413537161e+00
-1.908325258759618059e-01 9.799470653356385785e-01 -1.343409026026372715e+02 -3.451360545141087588e+00
-1.685596218037372085e-01 1.003096515420905721e+00 -1.343405438510839076e+02 -3.474708999972087931e+00
3.518360902374033372e-02 1.030292537987639534e+00 -1.343343701815893496e+02 -3.501460048261049174e+00
1.252616942085777452e-01 9.194166275614625849e-01 -1.343342797391700572e+02 -3.387601358338645063e+00
1.235675889830293722e-01 9.453085168875604571e-01 -1.343330775773426069e+02 -3.415373337008916543e+00
1.184749543257125615e-01 8.930884935640175382e-01 -1.343318356826511035e+02 -3.358547662801876665e+00
1.443095634650762293e-02 8.135747339671569600e-01 -1.343310584699001424e+02 -3.265299779538471725e+00
-1.497687852970025491e-03 8.100794427071815740e-01 -1.343298419833014918e+02 -3.260994310172447452e+00
6.932629507112687828e-02 8.375261037509013073e-01 -1.343282899185286396e+02 -3.294314421770246248e+00
-1.002358253672356869e-01 8.146043788747401315e-01 -1.343247992741884786e+02 -3.266564560589548805e+00
-1.862684935924923957e-01 8.686620787241349229e-01 -1.343222138639985133e+02 -3.330816177310141679e+00
